#Time Ao_1 VAD_1 Ao_1 VAD_1 Ao_1 VAD_1 Ao_2 VAD_2 Ao_3 VAD_3 Ao_4 VAD_4 Ao_5 VAD_5 Ao_6 VAD_6 Ao_7 VAD_7 Ao_8 VAD_8 Ao_9 VAD_9 Ao_10 VAD_10 Ao_11 VAD_11 Ao_12 VAD_12 Ao_13 VAD_13 Ao_14 VAD_14 Ao_15 VAD_15 Ao_16 VAD_16 Ao_17 VAD_17 Ao_18 VAD_18 Ao_19 VAD_19 Ao_20 VAD_20 Ao_21 VAD_21 Ao_22 VAD_22 Ao_23 VAD_23 Ao_24 VAD_24 Ao_25 VAD_25 Ao_26 VAD_26 Ao_27 VAD_27 Ao_28 VAD_28 Ao_29 VAD_29 Ao_30 VAD_30 Ao_31 VAD_31 Ao_32 VAD_32 Ao_33 VAD_33 Ao_34 VAD_34 Ao_35 VAD_35 Ao_36 VAD_36 Ao_37 VAD_37 Ao_38 VAD_38 Ao_39 VAD_39 Ao_40 VAD_40 Ao_41 VAD_41 Ao_42 VAD_42 Ao_43 VAD_43 Ao_44 VAD_44 Ao_45 VAD_45 Ao_46 VAD_46 Ao_47 VAD_47 Ao_48 VAD_48 Ao_49 VAD_49 Ao_50 VAD_50 Ao_51 VAD_51 Ao_52 VAD_52 Ao_53 VAD_53 Ao_54 VAD_54 Ao_55 VAD_55 Ao_56 VAD_56 Ao_57 VAD_57 Ao_58 VAD_58 Ao_59 VAD_59 Ao_60 VAD_60
3.7879 -17.5405 14.0188 -17.5405 14.0188 -17.5405 14.0188 -15.9667 52.2353 -6.1742 28.7785 -6.6029 37.4132 -5.2317 48.6286 -6.8906 23.5149 -6.4054 41.3056 -11.9717 26.7145 -23.6191 39.5733 -5.8532 48.6693 -7.2739 24.9228 -8.5159 32.0254 -22.2997 25.0495 -5.907 35.802 -7.5489 49.6851 -15.6411 31.3375 -10.066 25.7457 -6.1555 46.279 -5.7282 39.1278 -4.0443 56.7805 -7.312 23.5699 -8.4898 32.2118 -25.16 24.4919 -5.8466 33.953 -7.145 46.004 -16.0758 31.334 -9.8756 27.6719 -6.1571 45.1626 -5.6936 40.7961 -4.1194 58.0264 -7.2258 29.0206 -7.4513 54.9783 -25.5741 18.0607 -5.8121 39.286 -8.9287 52.5906 -19.0354 10.3863 -10.5665 22.1939 -6.3935 39.7611 -5.6182 51.0545 -4.4075 47.3454 -17.2505 12.6147 -27.4874 29.1403 -5.7825 33.22 -5.9844 35.7754 -4.7526 49.562 -7.2806 41.8485 -5.8896 42.3974 -10.1147 38.0075 -29.7581 22.0284 -5.685 56.5814 -7.3436 24.879 -6.0138 31.927 -27.8473 20.9975 -6.7741 35.8409 -7.3306 49.6104 -15.4124 30.9956 -11.0168 24.2847 -6.8369 47.1318 -5.7423 39.1249 -3.8124 56.6674
3.7922 -14.0041 15.0978 -14.0041 15.0978 -14.0041 15.0978 -15.654 51.4813 -6.1892 29.5456 -6.6144 37.3708 -5.0506 48.76 -7.0071 24.3145 -6.6442 41.2588 -10.6746 28.7413 -22.9437 38.9492 -6.3986 48.6306 -7.6869 26.1313 -8.4919 31.998 -21.5153 24.358 -5.9902 35.7539 -11.703 49.9247 -12.4477 31.8582 -9.3733 27.4575 -6.1525 47.2351 -5.8206 39.472 -3.9597 56.9356 -7.7079 24.7609 -8.4701 32.1879 -24.2624 23.7132 -5.902 33.9059 -10.3366 46.3257 -12.7378 31.9374 -9.2086 29.3946 -6.1432 46.1597 -5.7808 41.1409 -4.0408 58.1786 -7.6464 30.2085 -7.2995 54.9251 -24.5925 17.1483 -5.8228 39.238 -14.5036 52.6254 -17.4912 10.5617 -9.7039 23.9093 -6.3649 40.6497 -5.8387 51.3157 -4.3341 47.4829 -13.8074 13.6641 -29.7563 26.7232 -5.8009 33.802 -5.9352 35.7247 -4.588 49.6941 -7.4383 42.6505 -6.032 42.3583 -9.2345 39.7883 -28.6336 20.9925 -6.0614 56.6261 -7.7696 26.0943 -5.9882 31.8875 -26.7993 20.0289 -6.7549 35.7899 -10.964 49.9109 -12.2116 31.5805 -10.1747 26.1039 -6.8257 48.0059 -5.8371 39.4695 -3.745 56.841
3.7965 -11.4735 16.5192 -11.4735 16.5192 -11.4735 16.5192 -15.4074 50.8043 -6.1644 30.2295 -6.5688 37.3319 -4.9138 48.8979 -6.8396 25.0238 -6.7444 41.1873 -9.3882 30.7103 -21.9351 38.4904 -6.7485 48.5223 -7.9822 27.1608 -8.4513 31.9704 -20.4672 23.8428 -5.8926 35.7067 -15.1303 49.3895 -10.0323 32.8035 -8.5639 29.0725 -6.194 48.0886 -6.0265 39.7621 -3.8845 57.0821 -8.0061 25.7749 -8.4244 32.1634 -23.0444 23.135 -5.8038 33.8599 -15.8269 46.0189 -10.2357 32.9588 -8.4223 31.0155 -6.1782 47.0504 -5.8914 41.4325 -3.9757 58.3218 -7.9687 31.2156 -7.355 54.8737 -23.2851 16.465 -5.8566 39.1913 -18.8664 51.6393 -14.3806 10.9172 -8.8103 25.5415 -6.3936 41.4443 -6.2195 51.5044 -4.2708 47.6134 -11.3329 15.0423 -30.7878 24.3595 -5.7913 34.3202 -5.9666 35.679 -4.4498 49.8328 -7.2838 43.3599 -6.145 42.297 -8.2488 41.499 -27.1214 20.2198 -6.4247 56.6014 -8.0546 27.1295 -5.9794 31.8498 -25.3879 19.3043 -6.7074 35.7391 -15.4135 49.5226 -9.8107 32.5691 -9.2651 27.8302 -6.8643 48.7856 -6.0421 39.7599 -3.6834 57.0026
3.8008 -9.7518 18.0792 -9.7518 18.0792 -9.7518 18.0792 -15.2211 50.2088 -6.0938 30.8434 -6.5275 37.2948 -4.7883 49.038 -6.5868 25.6853 -6.8638 41.1046 -8.3112 32.6365 -20.7152 38.22 -7.002 48.3777 -8.0504 28.0523 -8.413 31.9449 -19.2095 23.5255 -5.8619 35.6638 -17.5467 48.4554 -8.4123 33.9369 -7.6286 30.6231 -6.2469 48.8454 -6.2846 39.9849 -3.8619 57.218 -8.0648 26.6522 -8.3383 32.141 -21.5939 22.7808 -5.7871 33.8181 -19.993 44.7685 -8.5644 34.1628 -7.4996 32.5677 -6.2551 47.8412 -6.1934 41.6592 -3.949 58.4545 -8.0389 32.0865 -7.3987 54.8266 -21.7056 16.0362 -5.7509 39.1488 -21.8855 50.2054 -11.6079 11.754 -7.8096 27.1158 -6.4631 42.1491 -6.8615 51.5952 -4.2336 47.7352 -9.6767 16.5501 -30.9095 22.1888 -5.7178 34.785 -5.9689 35.6359 -4.327 49.9724 -7.0521 44.0212 -6.1941 42.2258 -7.4083 43.1693 -25.3107 19.7417 -6.6365 56.5349 -8.1204 28.0259 -5.9428 31.8157 -23.7015 18.8519 -6.7024 35.6928 -18.6431 48.4763 -8.2343 33.7341 -8.2256 29.4922 -6.9412 49.4755 -6.2793 39.9829 -3.6567 57.1518
3.8051 -8.6018 19.6602 -8.6018 19.6602 -8.6018 19.6602 -15.2633 49.6899 -5.9425 31.4016 -6.4857 37.2595 -4.7105 49.1767 -6.3435 26.3083 -6.8444 41.0172 -7.6996 34.4953 -17.587 38.1425 -7.0925 48.2162 -7.8858 28.8507 -8.3727 31.9205 -17.8846 23.4135 -5.8673 35.6248 -19.0705 47.3428 -7.3784 35.1305 -6.6 32.1425 -6.2988 49.5122 -6.6311 40.1306 -3.8476 57.3398 -7.9116 27.4371 -8.3101 32.1196 -20.0626 22.6595 -5.812 33.7794 -22.7098 43.1272 -7.5113 35.4214 -6.4874 34.0859 -6.2729 48.5383 -6.5814 41.8087 -3.9279 58.5732 -7.8868 32.8659 -7.2442 54.7829 -20.0329 15.8716 -5.7105 39.1096 -23.7162 48.5865 -9.6057 12.8887 -6.7152 28.6591 -6.4651 42.7697 -7.3516 51.576 -4.2242 47.844 -8.5823 18.0761 -30.6355 20.2616 -5.5794 35.2085 -5.8623 35.5956 -4.2384 50.1102 -6.8004 44.6446 -6.1189 42.1506 -6.9278 44.7698 -23.3873 19.5674 -6.6978 56.447 -7.9606 28.828 -5.8934 31.784 -21.9066 18.6805 -6.6275 35.6497 -20.7485 47.1664 -7.2252 34.9517 -7.0957 31.1218 -6.9459 50.0809 -6.5895 40.129 -3.6392 57.2856
3.8094 -7.842 21.1971 -7.842 21.1971 -7.842 21.1971 -15.113 49.2375 -5.7445 31.9176 -6.44 37.2281 -4.622 49.3084 -6.1512 26.8972 -6.7688 40.9322 -7.5583 36.2241 -14.1477 38.605 -7.1657 48.0519 -7.6085 29.5861 -8.3311 31.8977 -15.7014 23.4896 -5.8045 35.588 -19.8902 46.1913 -6.7046 36.3074 -6.2008 33.6503 -6.3245 50.1004 -6.8701 40.2009 -3.8298 57.4478 -7.6181 28.1614 -8.2877 32.0998 -16.2488 22.7513 -5.775 33.7429 -24.2105 41.3574 -6.8039 36.6583 -6.0903 35.589 -6.2967 49.1544 -6.8495 41.8821 -3.9122 58.6783 -7.6094 33.5851 -7.1856 54.7423 -18.4801 15.9497 -5.7253 39.0718 -24.7099 46.9578 -8.2333 14.14 -6.2915 30.197 -6.5074 43.3174 -7.6989 51.4907 -4.1864 47.9407 -7.839 19.5578 -30.3306 18.572 -5.3977 35.6031 -5.8826 35.5597 -4.1685 50.2408 -6.6113 45.234 -6.2116 42.0764 -6.8081 46.2457 -21.6014 19.6738 -6.7611 56.3505 -7.6739 29.5673 -5.8589 31.7552 -20.2446 18.7686 -6.5102 35.6092 -21.9746 45.7686 -6.547 36.1476 -6.6445 32.7412 -6.9981 50.6134 -6.9576 40.2003 -3.6227 57.4044
3.8136 -7.3788 22.6495 -7.3788 22.6495 -7.3788 22.6495 -14.8842 48.8286 -5.5452 32.4019 -6.4367 37.1987 -4.5929 49.4323 -6.1049 27.4393 -6.7831 40.8516 -7.6398 37.777 -11.4415 39.5225 -7.2503 47.8929 -7.3166 30.286 -8.279 31.8764 -12.6581 23.8899 -5.7982 35.5548 -20.1101 45.084 -6.2755 37.4284 -6.0732 35.0284 -6.2631 50.6236 -7.0892 40.224 -3.8299 57.5441 -7.3277 28.8513 -8.2395 32.0816 -12.8504 23.4729 -5.7392 33.7103 -24.9566 39.6265 -6.3664 37.8339 -5.9658 36.961 -6.2539 49.7025 -7.0448 41.9076 -3.9115 58.772 -7.3206 34.2685 -7.2106 54.7048 -14.8377 16.219 -5.6643 39.0382 -24.7442 45.4176 -7.3124 15.4108 -6.202 31.6069 -6.4372 43.8049 -7.809 51.3706 -4.193 48.0271 -7.3842 20.9562 -29.971 17.0868 -5.1773 35.9774 -5.8771 35.5262 -4.1273 50.3635 -6.586 45.7749 -6.1537 42.0059 -6.9446 47.5614 -17.3802 20.0006 -6.9032 56.2533 -7.3838 30.271 -5.8115 31.7292 -16.3054 19.0609 -6.5755 35.5733 -22.4069 44.4037 -6.1226 37.2837 -6.5464 34.2261 -6.949 51.0862 -7.1198 40.2226 -3.6211 57.5103
3.8179 -7.0852 23.9959 -7.0852 23.9959 -7.0852 23.9959 -14.8914 48.4616 -5.3539 32.86 -6.3614 37.1722 -4.5816 49.5437 -6.1677 27.9227 -6.8457 40.7766 -8.2239 39.1453 -9.6474 40.6607 -7.2034 47.7409 -7.057 30.9427 -8.2296 31.8576 -10.2659 24.7325 -5.7646 35.5242 -19.8275 44.0686 -6.0055 38.4758 -6.2811 36.2581 -6.1437 51.0968 -7.2264 40.2193 -3.9028 57.6265 -7.0676 29.5014 -8.1933 32.0654 -10.2698 24.5657 -5.6837 33.6802 -24.9222 38.0229 -6.0906 38.9311 -6.1717 38.1851 -6.1258 50.1982 -7.1697 41.9048 -3.9802 58.8521 -7.0634 34.9129 -6.8898 54.6716 -11.8064 17.0781 -5.6758 39.0065 -24.4314 44.0242 -6.7146 16.6462 -6.3696 32.8675 -6.3219 44.246 -8.0017 51.2361 -4.2618 48.1007 -7.0995 22.2514 -29.4104 15.7911 -5.028 36.336 -5.7674 35.4958 -4.1162 50.4738 -7.1002 46.2457 -6.1348 41.9405 -7.501 48.7169 -13.8394 21.0068 -6.7606 56.1559 -7.1208 30.9324 -5.51 31.7156 -13.0076 19.9809 -6.5403 35.5397 -22.3042 43.14 -5.8603 38.3441 -6.7188 35.5548 -6.8097 51.5137 -7.2472 40.2174 -3.6959 57.6016
3.8222 -6.9348 25.2315 -6.9348 25.2315 -6.9348 25.2315 -14.5997 48.152 -5.1969 33.293 -6.3415 37.1481 -4.5507 49.6413 -6.3483 28.3423 -6.7582 40.7043 -8.7204 40.2725 -8.5215 41.8755 -7.1716 47.6007 -6.975 31.5576 -8.0524 31.8408 -8.6263 25.7798 -5.6661 35.4965 -19.622 43.1673 -5.8555 39.4403 -6.6543 37.3287 -5.9655 51.5338 -7.2825 40.198 -4.0609 57.6835 -6.9984 30.1089 -8.0083 32.0509 -8.6168 25.8343 -5.6396 33.6532 -24.6437 36.5947 -5.935 39.9412 -6.5472 39.2512 -5.9453 50.6557 -7.1837 41.8858 -4.1339 58.9079 -6.9862 35.5124 -6.4032 54.6933 -9.6442 18.2394 -5.6361 38.9787 -24.2116 42.7948 -6.3465 17.8147 -6.7341 33.9644 -6.141 44.6539 -7.991 51.0974 -4.4138 48.1506 -6.9523 23.4391 -28.5016 14.6976 -4.8849 36.6792 -5.5049 35.4683 -4.1025 50.5711 -9.5267 46.5713 -6.1011 41.8777 -7.9736 49.6524 -11.3067 22.3863 -6.8007 56.0641 -7.0432 31.5505 -5.2047 31.7503 -10.6294 21.2486 -6.4477 35.5091 -22.0294 42.0138 -5.7127 39.3201 -7.114 36.71 -6.6187 51.9101 -7.2187 40.1959 -3.836 57.6684
3.8265 -6.8884 26.3509 -6.8884 26.3509 -6.8884 26.3509 -14.2059 47.9166 -5.1034 33.6956 -6.0483 37.1368 -4.5415 49.7289 -6.906 28.689 -6.7237 40.6399 -8.957 41.2416 -7.7558 43.0751 -7.1156 47.4719 -7.1209 32.1058 -7.7405 31.8475 -7.559 26.8955 -5.3628 35.4803 -19.4278 42.3766 -5.7757 40.3174 -7.0155 38.2271 -5.7548 51.9463 -7.2196 40.1683 -4.232 57.7068 -7.1338 30.6503 -7.6887 32.064 -7.4963 27.1464 -5.3355 33.632 -24.4265 35.3441 -5.8497 40.8594 -6.9084 40.1471 -5.7354 51.0869 -7.1429 41.8571 -4.3092 58.9302 -7.1367 36.0475 -5.9853 54.7823 -8.1686 19.5217 -5.3145 38.9582 -24.0006 41.7254 -6.1201 18.8979 -7.0884 34.8921 -5.9343 45.0402 -7.9032 50.9625 -4.5812 48.1676 -6.9112 24.5146 -27.2136 13.8387 -4.8046 36.9997 -5.156 35.4905 -4.094 50.658 -14.2418 46.4165 -6.1282 41.8206 -8.1922 50.4563 -9.5967 23.909 -6.8154 55.9794 -7.1861 32.1012 -4.9323 31.8282 -9.0065 22.6491 -6.2786 35.4814 -21.841 41.0226 -5.6313 40.2073 -7.5035 37.6842 -6.4006 52.2877 -7.1835 40.1659 -3.9943 57.7019
3.8308 -6.903 27.3544 -6.903 27.3544 -6.903 27.3544 -12.3023 47.7735 -5.0683 34.0607 -5.6731 37.174 -4.5959 49.8045 -11.6373 28.8891 -6.7638 40.5809 -8.8825 42.0963 -7.2884 44.2178 -7.0983 47.3551 -7.3849 32.5658 -7.4131 31.8983 -6.8199 28.0089 -4.9939 35.5184 -19.2664 41.6819 -5.7607 41.1095 -7.2436 38.9955 -5.554 52.3415 -7.233 40.1353 -4.4348 57.6986 -7.3905 31.1048 -7.3759 32.1188 -6.7635 28.4327 -5.0225 33.6605 -24.2007 34.2524 -5.8326 41.6889 -7.1279 40.9139 -5.5416 51.4988 -7.204 41.8251 -4.5172 58.9213 -7.4428 36.4964 -5.6784 54.9185 -7.1953 20.8269 -4.9503 38.9923 -23.8664 40.7979 -6.0115 19.8901 -7.307 35.6852 -5.7308 45.4112 -7.9937 50.8338 -4.7749 48.1534 -6.9247 25.4781 -25.5714 13.2495 -4.785 37.2902 -4.8457 35.5664 -4.1389 50.7328 -17.8188 45.4249 -6.0933 41.7685 -8.1397 51.1655 -8.4382 25.459 -6.6933 55.9014 -7.4505 32.5648 -4.6988 31.9343 -7.9227 24.0755 -5.9475 35.4796 -21.7648 40.1512 -5.6178 41.0085 -7.7341 38.5141 -6.1796 52.6535 -7.2731 40.1327 -4.1791 57.7043
3.8351 -6.9563 28.2483 -6.9563 28.2483 -6.9563 28.2483 -10.1068 48.0209 -5.0966 34.387 -5.3878 37.2559 -4.7336 49.8586 -16.9177 28.1642 -6.6363 40.5255 -8.645 42.8745 -6.9958 45.2856 -7.0991 47.2469 -8.2076 32.9434 -7.1314 31.9827 -6.3287 29.0785 -4.6796 35.6048 -19.1291 41.0611 -5.792 41.817 -7.2462 39.6656 -5.3865 52.72 -7.2135 40.101 -4.8899 57.653 -8.0831 31.4767 -7.1148 32.2033 -6.2739 29.6572 -4.7029 33.7387 -24.0612 33.2896 -5.8636 42.4303 -7.1424 41.5832 -5.3637 51.8926 -7.1135 41.7913 -4.9948 58.8792 -10.3851 36.8428 -5.4618 55.0787 -6.5358 22.0985 -4.5872 39.0777 -23.5977 39.9808 -5.9884 20.7865 -7.3119 36.3771 -5.5731 45.7679 -8.02 50.7148 -5.2445 48.1034 -6.9839 26.3362 -23.7114 12.9529 -4.8926 37.5462 -4.6014 35.676 -4.2987 50.7867 -20.2792 44.0808 -6.0665 41.7199 -7.928 51.8131 -7.6715 26.9682 -6.8193 55.8276 -8.2622 32.9442 -4.5141 32.0538 -7.198 25.4651 -5.637 35.5326 -21.4848 39.3772 -5.6465 41.7245 -7.7332 39.2398 -5.9982 53.0074 -7.1618 40.0985 -4.709 57.673
3.8394 -6.9851 29.0392 -6.9851 29.0392 -6.9851 29.0392 -8.3874 48.5627 -5.2239 34.6702 -5.1581 37.3673 -4.9253 49.8783 -20.5622 26.6759 -6.6438 40.4766 -8.3453 43.6074 -6.8324 46.2707 -7.0865 47.15 -15.5008 33.124 -6.9042 32.0874 -6.05 30.0837 -4.4786 35.72 -19.0086 40.5105 -5.8559 42.4427 -7.0851 40.2703 -5.2881 53.0749 -7.2169 40.0665 -6.1123 57.5448 -14.8792 31.6736 -6.9036 32.306 -5.9834 30.8013 -4.5244 33.8469 -23.7076 32.4436 -5.8724 43.0868 -6.9767 42.1866 -5.257 52.2617 -7.1645 41.7587 -6.3726 58.7645 -19.2835 36.6191 -5.2996 55.2489 -6.1269 23.304 -4.3654 39.1927 -23.3552 39.2617 -6.009 21.588 -7.1352 37.0015 -5.477 46.1028 -7.9622 50.6041 -6.4116 47.993 -7.0175 27.0949 -21.8411 12.9444 -5.1116 37.7527 -4.43 35.8042 -4.4767 50.8075 -21.7034 42.5988 -5.9645 41.6764 -7.664 52.4209 -7.1797 28.3997 -6.6224 55.7622 -15.4718 33.132 -4.3706 32.1793 -6.7509 26.7835 -5.3467 35.6275 -21.3933 38.6921 -5.7055 42.3583 -7.5566 39.8957 -5.8824 53.3411 -7.168 40.0646 -6.2318 57.5549
3.8436 -6.9778 29.7422 -6.9778 29.7422 -6.9778 29.7422 -7.1964 49.2557 -5.4852 34.9 -5.0127 37.4918 -5.1197 49.8638 -22.6791 24.9224 -6.6469 40.4314 -8.0705 44.2968 -6.7423 47.166 -7.0335 47.0622 -21.2076 31.9022 -6.7229 32.2031 -5.8773 31.0109 -4.2928 35.8497 -18.7375 40.04 -5.8809 42.9929 -6.8436 40.8332 -5.2549 53.395 -7.1244 40.0321 -8.4293 57.2444 -20.6256 30.5372 -6.7391 32.4176 -5.8067 31.8531 -4.3536 33.9703 -23.1644 31.7246 -5.98 43.6651 -6.7451 42.7486 -5.2028 52.5958 -7.078 41.7263 -8.7476 58.4338 -25.9002 34.8051 -5.1737 55.4209 -5.8688 24.4234 -4.1978 39.325 -22.9586 38.6513 -6.0603 22.3003 -6.9028 37.5822 -5.4336 46.407 -7.8863 50.5018 -8.6877 47.6968 -7.0108 27.7692 -20.1611 13.1863 -5.5545 37.8872 -4.2757 35.9387 -4.6604 50.7956 -22.4388 41.1272 -6.0555 41.6358 -7.4398 52.9998 -6.8825 29.7286 -6.6623 55.7017 -21.0844 31.928 -4.2589 32.3055 -6.4735 28.0083 -5.104 35.7475 -20.9275 38.1066 -5.75 42.9163 -7.3152 40.5069 -5.8709 53.6437 -7.1953 40.031 -8.6101 57.199
3.8479 -6.8973 30.3716 -6.8973 30.3716 -6.8973 30.3716 -6.4389 50.002 -5.8478 35.0618 -4.8951 37.6221 -5.4913 49.8145 -23.7812 23.1403 -6.2707 40.3905 -7.9464 44.9438 -6.7192 47.975 -6.9539 46.9822 -24.9232 30.0525 -6.5585 32.3232 -5.7969 31.8572 -4.2044 35.9836 -18.0863 39.6708 -5.9629 43.4729 -6.6222 41.3702 -5.5595 53.6623 -7.0925 40.0006 -11.3755 56.6353 -24.407 28.7135 -6.5908 32.5329 -5.7222 32.8115 -4.2098 34.0993 -22.3213 31.1556 -6.0225 44.1704 -6.5191 43.2836 -5.454 52.8788 -7.0997 41.6967 -11.6935 57.7759 -30.0676 32.3491 -5.0576 55.5897 -5.7333 25.4512 -4.0572 39.4614 -22.1614 38.1706 -6.0827 22.9288 -6.6726 38.1361 -5.588 46.6693 -7.8486 50.4092 -11.6258 47.0956 -6.9319 28.3724 -16.4425 13.6165 -5.9512 37.9306 -4.1554 36.0749 -5.0667 50.7506 -22.5771 39.7492 -5.6892 41.5999 -7.4724 53.5326 -6.7215 30.9493 -6.678 55.6455 -24.7483 30.1174 -4.157 32.4287 -6.3245 29.133 -4.9744 35.8786 -20.3442 37.6423 -5.7984 43.4039 -7.0632 41.0855 -6.0906 53.8995 -7.1527 40.0002 -11.6297 56.5094
3.8522 -6.7523 30.9427 -6.7523 30.9427 -6.7523 30.9427 -6.03 50.7413 -6.2101 35.1491 -4.7763 37.7527 -6.5888 49.7132 -24.0878 21.4624 -5.8626 40.4064 -7.9809 45.5266 -6.7478 48.6983 -6.6474 46.9104 -26.9707 28.0183 -6.4516 32.4457 -5.7833 32.6206 -4.0541 36.1168 -17.4184 39.4233 -5.957 43.8952 -6.5074 41.8714 -6.1147 53.8464 -7.1173 39.9708 -14.2869 55.6432 -26.5243 26.678 -6.4854 32.6493 -5.7056 33.6762 -4.0974 34.2293 -21.2283 30.7623 -6.0216 44.6161 -6.3968 43.7829 -5.9451 53.0845 -7.0004 41.6682 -14.6205 56.7712 -32.1654 29.719 -4.9605 55.7547 -5.6877 26.3835 -3.958 39.598 -21.1619 37.845 -6.0695 23.4878 -6.5327 38.6535 -6.0267 46.8652 -7.7922 50.3241 -14.6069 46.113 -6.7891 28.9198 -13.3495 14.6171 -6.1904 37.9109 -4.0541 36.2084 -6.1269 50.6541 -22.2871 38.5084 -5.2239 41.6229 -8.8533 53.9675 -6.6674 32.0568 -6.5283 55.5951 -26.8299 28.1047 -4.0827 32.549 -6.2741 30.1533 -4.8361 36.0138 -19.4351 37.3215 -5.8054 43.8333 -6.9174 41.6321 -6.643 54.0761 -7.1017 39.9705 -14.6514 55.4618
3.8565 -6.5558 31.4708 -6.5558 31.4708 -6.5558 31.4708 -5.8073 51.4415 -6.4823 35.1741 -4.629 37.8813 -8.8162 49.4326 -23.9463 19.9539 -5.4536 40.4938 -8.3451 46.0357 -6.7397 49.3381 -6.1192 46.8941 -27.8433 26.0175 -6.3555 32.5634 -5.8145 33.3018 -3.9489 36.2467 -15.8935 39.3087 -5.8878 44.2714 -6.8576 42.3193 -6.4782 53.9184 -7.0145 39.9426 -16.3981 54.3534 -27.497 24.6604 -6.3907 32.7609 -5.7359 34.4488 -4.0006 34.3563 -19.9882 30.5611 -5.9511 45.013 -6.8888 44.2249 -6.5125 53.1835 -7.0315 41.6411 -16.7021 55.4754 -32.9496 27.2134 -4.8827 55.9098 -5.6953 27.2199 -3.8725 39.7309 -17.3554 37.6883 -5.9838 23.9888 -6.5583 39.1246 -6.6407 46.9648 -7.8963 50.2459 -16.6487 44.8301 -6.5991 29.4262 -11.1475 15.9251 -6.4208 37.8543 -3.962 36.3374 -8.3431 50.3898 -21.9676 37.42 -4.8735 41.712 -12.7876 54.1278 -6.6786 33.0508 -6.077 55.5586 -27.7272 26.1188 -4.0109 32.662 -6.2819 31.0691 -4.7164 36.1484 -18.3644 37.1591 -5.7333 44.2157 -6.9702 42.128 -7.2824 54.1363 -7.0881 39.9423 -16.8775 54.1054
3.8608 -6.3481 31.9667 -6.3481 31.9667 -6.3481 31.9667 -5.6882 52.086 -6.6517 35.161 -4.5874 38.0065 -11.7513 48.8407 -23.6937 18.629 -5.1772 40.6275 -11.6724 46.4168 -6.8575 49.9005 -5.5535 46.9792 -27.9885 24.1692 -6.286 32.6758 -5.8751 33.9052 -3.9151 36.3721 -13.0916 39.4468 -5.745 44.6153 -8.615 42.6447 -6.9043 53.9159 -6.9834 39.917 -16.0808 52.987 -27.7278 22.7896 -6.3195 32.8677 -5.7922 35.135 -3.9109 34.4788 -16.2458 30.5504 -5.8054 45.3755 -8.8237 44.5312 -6.8717 53.1862 -6.9738 41.6166 -16.5211 54.1018 -32.8254 24.9386 -4.8287 56.0555 -5.7361 27.9653 -3.7778 39.859 -13.8729 38.2176 -5.8224 24.447 -7.3808 39.5197 -7.1019 46.9531 -7.7272 50.1762 -15.8663 43.4729 -6.3886 29.9025 -9.678 17.3452 -6.5099 37.7771 -3.8395 36.461 -11.2916 49.826 -21.6693 36.4731 -4.5641 41.8454 -15.9982 53.5799 -6.7275 33.9365 -5.5879 55.6106 -27.8903 24.2827 -3.9666 32.7684 -6.3222 31.8852 -4.6108 36.2801 -15.0253 37.1527 -5.5902 44.5653 -7.908 42.5401 -7.8319 54.0919 -7.0052 39.9165 -17.4684 52.6226
3.8651 -6.1457 32.4369 -6.1457 32.4369 -6.1457 32.4369 -5.6153 52.6714 -6.7495 35.1272 -4.477 38.1241 -14.9298 47.8469 -23.4655 17.4703 -4.9289 40.7832 -20.2228 46.159 -6.9481 50.3903 -5.1243 47.1289 -27.7357 22.5242 -6.2648 32.7786 -5.9262 34.4354 -3.7943 36.4915 -10.8238 40.0233 -5.5581 44.9396 -13.0215 42.6313 -7.1509 53.8655 -6.9831 39.8932 -14.8953 51.7499 -27.4694 21.1206 -6.2976 32.9655 -5.8429 35.7403 -3.8475 34.5965 -13.0123 31.1973 -5.6189 45.7163 -12.5311 44.4712 -7.1563 53.1306 -6.9531 41.5935 -15.0344 52.8577 -32.3607 22.9422 -4.813 56.1881 -5.7753 28.6252 -3.7188 39.9813 -11.2476 39.1601 -5.6404 24.8752 -10.7113 39.7249 -7.4701 46.8742 -7.4056 50.1127 -15.2995 42.2359 -6.1833 30.3545 -8.688 18.7748 -6.6302 37.6922 -3.8293 36.5765 -14.4553 48.8778 -21.6397 35.6457 -4.3459 41.9988 -18.2177 52.6537 -6.772 34.7208 -5.1504 55.7332 -27.6642 22.6468 -3.9488 32.8653 -6.3668 32.6081 -4.5352 36.4072 -12.1986 37.7248 -5.4167 44.8944 -11.6597 42.7396 -8.1389 53.9832 -6.997 39.8926 -15.9585 51.2639
